subject,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,22,23,25,26,27,28,29,30,31,32,34,36
p_58,0.91070561,0.98053936,0.81245731,0.97307046,0.90132459,0.86379986,0.92003698,0.86274120,0.93227703,0.78741659,0.90615660,0.93440943,0.87789228,0.94371585,0.99550950,0.98037329,0.86258278,0.90260496,0.98770350,0.79968454,0.91916752,0.95016206,0.91151274,0.90131813,0.78301986,0.91787440,0.92648578,0.86466341,0.98603073,0.90654206
p_59,0.88892724,0.89197123,0.95463326,0.92257156,0.95665116,0.85865743,0.91150983,0.85049689,0.88068044,0.93251174,0.80991011,0.95478714,0.87988452,0.97098142,0.86845827,0.95138396,0.93506494,0.84020257,0.94814706,0.98434263,0.93974592,0.96997198,0.90727739,0.92376874,0.77153465,0.80524175,0.87182065,0.92773763,0.92401216,0.99403943
p_60,0.89686515,0.85843120,0.96451937,0.95267831,0.93023019,0.84221603,0.91862427,0.83307087,0.88355342,0.84217172,0.78672316,0.95579997,0.89922481,0.91452991,0.81382979,0.96888968,0.77763329,0.93253787,0.86059423,0.99428149,0.91255401,0.96637342,0.84932119,0.87875417,0.83412652,0.89708285,0.92828563,0.91509972,0.99614987,0.98688811
p_61,0.83551070,0.93635351,0.98470961,0.97434850,0.96437455,0.90339766,0.92971098,0.82387923,0.90416210,0.95893971,0.87657524,0.92690290,0.99863998,0.94853964,0.85788885,0.95984213,0.90013198,0.83317320,0.95835413,0.99762458,0.92196826,0.99073438,0.91660434,0.91695386,0.80656043,0.82224969,0.93627297,0.87248322,0.92881225,0.99314482
p_62,0.91525463,0.95117454,0.97644460,0.97044927,0.92364843,0.90354817,0.97785235,0.89754945,0.87818004,0.88712144,0.95668912,0.95255237,0.92367536,0.97105188,0.92005130,0.96231884,0.82985452,0.92211549,0.96468267,0.99267589,0.98019432,0.94616693,0.90509749,0.98455133,0.81681682,0.88198177,0.96986142,0.90580297,0.98842065,0.93246894
p_63,0.90619520,0.93016290,0.97125995,0.98175350,0.88712214,0.88176647,0.97914952,0.91283149,0.88720230,0.97607477,0.97226316,0.93287299,0.99906591,0.95861678,0.81358146,0.95502621,0.92643781,0.87334160,0.96766604,0.96205696,0.99755241,0.95350326,0.85702479,0.94140436,0.87148977,0.87945270,0.93245334,0.95580405,0.96732940,0.69776995
p_64,0.87460810,0.93534349,0.96745387,0.93569003,0.94655878,0.83849961,0.96715527,0.96458196,0.91492705,0.99635569,0.89528153,0.97749251,0.96939388,0.99200441,0.75885456,0.92391098,0.96562879,0.86403074,0.94923511,0.98307970,0.87603260,0.96195017,0.84191992,0.96992084,0.87886563,0.97049942,0.91784646,0.90138549,0.96209075,0.88824383
p_65,0.92237056,0.90239769,0.85143002,0.99076641,0.90580699,0.84158195,0.89862428,0.85687989,0.86897794,0.81724461,0.77837051,0.96301797,0.87346094,0.91793313,0.92426435,0.99948718,0.94186047,0.91498556,0.92913307,0.87366295,0.94681511,0.96844662,0.93987059,0.88877257,0.75969847,0.85007401,0.90103369,0.91378471,0.99700335,0.78159126
p_66,0.90995494,0.88996763,0.95037921,0.98510974,0.92768056,0.91226442,0.97394340,0.89374173,0.89223847,0.88206877,0.98218572,0.93329117,0.93630448,0.95187830,0.87203791,0.99381062,0.86728972,0.91148241,0.91402644,0.98653348,0.95978760,0.96890523,0.93383450,0.98158440,0.81387708,0.88134841,0.93770919,0.93570083,0.99898308,0.94076305
p_67,0.90429473,0.90294700,0.91393014,0.95274477,0.93849015,0.90504926,0.98633225,0.93120676,0.89185393,0.85211831,0.81519862,0.95236503,0.91670562,0.96811261,0.95688847,0.94940505,0.69570478,0.90601972,0.95317062,0.93302112,0.99703445,0.97223341,0.92392825,0.98984571,0.88280306,0.86532951,0.93487021,0.96969697,0.99814797,0.97734940
p_68,0.93071260,0.97483441,0.77273666,0.87244898,0.93893337,0.79686454,0.82722661,0.75565611,0.85157288,0.81640888,0.87011931,0.99317838,0.76866291,0.90657794,0.99429339,0.99560509,0.57627119,0.90518713,0.94640368,0.71131788,0.83213141,0.97320971,0.84767889,0.91433104,0.73233441,0.90359769,0.80193320,0.80346163,0.98946861,0.73856773
p_69,0.95002237,0.94035734,0.83505884,0.76549594,0.89654055,0.83650794,0.96225577,0.93753309,0.81352962,0.91498235,0.94741983,0.95944628,0.85927771,0.95624718,0.96065716,0.97077656,0.98996656,0.93381349,0.96902844,0.93373468,0.87255644,0.94899661,0.89360807,0.97470895,0.85564734,0.89665004,0.87728543,0.88574841,0.99888286,0.92722063
p_70,0.93745462,0.98596326,0.96951970,0.89567339,0.99380286,0.83252050,0.99659824,0.98627152,0.70517788,0.86392743,0.64924479,0.95134906,0.87704691,0.95246132,0.76029412,0.98390844,0.99587507,0.92458135,0.99352915,0.92685996,0.86713502,0.98262287,0.83647696,0.92216473,0.85789418,0.72153635,0.89145938,0.89132883,0.96189513,0.95861486
p_71,0.96014693,0.96501305,0.88744349,0.97782134,0.97557504,0.89844075,0.90258494,0.71960253,0.79240283,0.75283937,0.73608018,0.93537945,0.88162672,0.84868896,0.96811291,0.91690723,0.94350842,0.95637679,0.98554086,0.89195308,0.95238095,0.99007353,0.94203736,0.90037214,0.69852742,0.81346643,0.86472776,0.84351532,0.89787727,0.83455150
p_72,0.95236782,0.98464109,0.97699139,0.78199320,0.93643901,0.88765651,0.94135132,0.88683555,0.60955987,0.98135283,0.51991614,0.93204684,0.92177088,0.95758447,0.67205350,0.98042836,0.81664380,0.91737090,0.99680486,0.92655346,0.77015006,0.97606965,0.91403627,0.92779037,0.84469223,0.70159292,0.91756854,0.89058957,0.98353720,0.95336419
p_73,0.83593372,0.92885553,0.97820114,0.93811847,0.80956572,0.87113564,0.93444024,0.88219230,0.80488452,0.95368139,0.93713006,0.91091639,0.93517445,0.93086970,0.88489209,0.99865977,0.82687552,0.84893358,0.95750272,0.99870745,0.80705136,0.91957070,0.90999738,0.96398182,0.74566538,0.82277507,0.89149135,0.96381667,0.99516067,0.99569707
